timestamp,elapsed_hours,filepath,rms,kurtosis,crest_factor,bpfo_energy,bpfi_energy,bsf_energy,is_synthetic_snapshot,anomaly_score_raw,anomaly_score,is_anomaly,hi_raw,hi_smoothed,hi_norm,health_score,temperature_c,current_a,n_abnormal_features,baseline_alarm,alarm_level,alarm_reason,is_alarm,rul_trigger_alarm,rul_hours_raw,rul_hours,hi_fitted,rul_status
2004-03-04 11:02:46,1.5833333333333333,C:\Users\syaki\OneDrive\Desktop\Astra_Otoparts_Predictive_Maintenance_Induction_Motor\data\3rd_test\2004.03.04.11.02.46,0.0684762147945613,3.264039993286133,4.673155398666378,826.4628665986795,358.7105791412897,492.0568648931607,False,0.4916316292941609,0.5549659026966949,False,1.441399382276277,1.4834901976971975,1.4834901976971977,99.10615030070727,38.621733848205686,4.6273174889063675,0,False,NORMAL,Periode kalibrasi awal (burn-in),False,False,,,,monitoring_not_stable
2004-03-04 11:12:46,1.75,C:\Users\syaki\OneDrive\Desktop\Astra_Otoparts_Predictive_Maintenance_Induction_Motor\data\3rd_test\2004.03.04.11.12.46,0.0694085198039042,3.344716310501098,5.561277037480682,371.7650150250026,318.9780639525586,850.142684752144,False,0.5323048608144982,0.5504336943202556,False,2.0441352948750264,1.5956192171327634,1.595619217132764,99.0385890249671,39.11848293150052,4.635042086070869,0,False,NORMAL,Periode kalibrasi awal (burn-in),False,False,,,,monitoring_not_stable
2004-03-04 11:22:46,1.9166666666666667,C:\Users\syaki\OneDrive\Desktop\Astra_Otoparts_Predictive_Maintenance_Induction_Motor\data\3rd_test\2004.03.04.11.22.46,0.0695981619892696,3.3469722270965576,5.186918606933457,710.4803274648611,431.7864340912082,468.7096153199978,False,0.5167414277489842,0.5436952410060014,False,2.1667391149960866,1.7098431967054282,1.7098431967054286,98.96976546957622,39.110810306973256,4.620720225276664,0,False,NORMAL,Periode kalibrasi awal (burn-in),False,False,,,,monitoring_not_stable
2004-03-04 11:32:46,2.083333333333333,C:\Users\syaki\OneDrive\Desktop\Astra_Otoparts_Predictive_Maintenance_Induction_Motor\data\3rd_test\2004.03.04.11.32.46,0.0686063659326245,3.467070817947388,5.801210959026859,604.4172213637339,846.2989167459202,1005.7160666188192,False,0.5715268193981172,0.5492615566844246,False,1.5255421941137635,1.6729829961870955,1.672982996187096,98.99197490459663,39.3011008213652,4.426830764655639,1,True,NORMAL,Periode kalibrasi awal (burn-in),False,False,,,,monitoring_not_stable
2004-03-04 11:42:46,2.25,C:\Users\syaki\OneDrive\Desktop\Astra_Otoparts_Predictive_Maintenance_Induction_Motor\data\3rd_test\2004.03.04.11.42.46,0.0694587828015307,3.4022817611694336,5.067753621575036,1159.4016029950817,913.5357083948132,933.3219445656388,False,0.6250972001241666,0.564428685372373,False,2.0766303618764494,1.7537124693249664,1.7537124693249668,98.94333284723733,39.43609038366877,4.712293506316419,1,True,NORMAL,Periode kalibrasi awal (burn-in),False,False,,,,monitoring_not_stable
2004-03-04 11:52:46,2.4166666666666665,C:\Users\syaki\OneDrive\Desktop\Astra_Otoparts_Predictive_Maintenance_Induction_Motor\data\3rd_test\2004.03.04.11.52.46,0.0716460098951228,3.5682826042175293,7.537056456432632,907.2373856367046,690.1943820949083,1154.4145975562,False,0.7061685432724835,0.5927766569523951,False,3.490674376555854,2.101104850771144,2.1011048507711445,98.7340179652285,39.268402841689706,4.772986140667432,3,True,NORMAL,Periode kalibrasi awal (burn-in),False,False,,,,monitoring_not_stable
2004-03-04 12:02:46,2.583333333333333,C:\Users\syaki\OneDrive\Desktop\Astra_Otoparts_Predictive_Maintenance_Induction_Motor\data\3rd_test\2004.03.04.12.02.46,0.0711020447890665,3.2911124229431152,5.006888441183422,559.7927497208907,846.3052196632203,708.9349513430391,False,0.5555925374347466,0.5853398330488654,False,3.1390005130293543,2.308683983222786,2.3086839832227866,98.6089449816595,39.387136174507404,4.870779391196012,1,True,NORMAL,Periode kalibrasi awal (burn-in),False,False,,,,monitoring_not_stable
2004-03-04 12:12:46,2.75,C:\Users\syaki\OneDrive\Desktop\Astra_Otoparts_Predictive_Maintenance_Induction_Motor\data\3rd_test\2004.03.04.12.12.46,0.0688079088333062,3.264024019241333,4.6070285675574425,690.9177459058051,1145.4319200606144,662.2936208680471,False,0.5620126573061403,0.5806743979003204,False,1.6558398359292976,2.1781151537640886,2.178115153764089,98.68761682534935,40.004471293097446,4.9119516984455105,1,True,NORMAL,Periode kalibrasi awal (burn-in),False,False,,,,monitoring_not_stable
2004-03-04 12:22:46,2.9166666666666665,C:\Users\syaki\OneDrive\Desktop\Astra_Otoparts_Predictive_Maintenance_Induction_Motor\data\3rd_test\2004.03.04.12.22.46,0.0721129478100925,3.491781234741211,7.141574451388722,388.7316716227635,1251.5941176686729,1002.825707099228,False,0.6931591699685837,0.603171352313973,False,3.7925501012230223,2.5010021432558753,2.5010021432558758,98.49306721598168,39.80684836649176,4.963792733417398,4,True,NORMAL,Periode kalibrasi awal (burn-in),False,False,,,,monitoring_not_stable
2004-03-04 12:32:46,3.083333333333333,C:\Users\syaki\OneDrive\Desktop\Astra_Otoparts_Predictive_Maintenance_Induction_Motor\data\3rd_test\2004.03.04.12.32.46,0.0705202506946944,3.3973376750946045,5.331801623241888,734.6248317597012,423.6424927428603,1248.7377961505497,False,0.6018701664593845,0.6029111151430553,False,2.7628701791774732,2.5533757504401953,2.5533757504401957,98.46151046346303,40.05598327157017,5.00534164062839,0,False,NORMAL,Periode kalibrasi awal (burn-in),False,False,,,,monitoring_not_stable
2004-03-04 12:42:46,3.25,C:\Users\syaki\OneDrive\Desktop\Astra_Otoparts_Predictive_Maintenance_Induction_Motor\data\3rd_test\2004.03.04.12.42.46,0.0702234957333799,3.639434814453125,7.234046253424994,513.8626518805086,548.2940892719256,333.4520927882813,False,0.6452289853856815,0.6113746891915806,True,2.5710178662180323,2.556904173595763,2.5569041735957634,98.4593844770686,40.67711116202408,5.154153404900359,2,True,NORMAL,Periode kalibrasi awal (burn-in),False,False,,,,monitoring_not_stable
2004-03-04 12:52:46,3.4166666666666665,C:\Users\syaki\OneDrive\Desktop\Astra_Otoparts_Predictive_Maintenance_Induction_Motor\data\3rd_test\2004.03.04.12.52.46,0.0742929181480883,3.593837022781372,6.541673332332513,716.7365559936613,962.4394070562817,422.0325058831288,False,0.6956719750834649,0.6282341463699574,True,5.201902617773581,3.085903862431327,3.0859038624313277,98.14064545639584,40.48847915764495,4.833960504194616,2,True,NORMAL,Periode kalibrasi awal (burn-in),False,False,,,,monitoring_not_stable
2004-03-04 13:02:46,3.583333333333333,C:\Users\syaki\OneDrive\Desktop\Astra_Otoparts_Predictive_Maintenance_Induction_Motor\data\3rd_test\2004.03.04.13.02.46,0.0735603509829996,3.328418731689453,4.907535059395537,663.1160007927731,951.4155327113484,613.2252242391311,False,0.6066171356572782,0.6239107442274215,True,4.728297376608107,3.414382565266683,3.414382565266684,97.94272666312764,40.70774058519975,5.1454921071753095,1,True,NORMAL,Periode kalibrasi awal (burn-in),False,False,,,,monitoring_not_stable
2004-03-04 13:12:46,3.75,C:\Users\syaki\OneDrive\Desktop\Astra_Otoparts_Predictive_Maintenance_Induction_Motor\data\3rd_test\2004.03.04.13.12.46,0.0718069925854243,3.474886417388916,6.085758373983278,338.8297861116572,751.9976386479143,1270.5628591897012,False,0.6374263466046666,0.6266138647028706,True,3.594749810860197,3.450456014385386,3.450456014385387,97.92099127067459,40.45786257020273,5.604613019666756,3,True,NORMAL,Periode kalibrasi awal (burn-in),False,False,,,,monitoring_not_stable
2004-03-04 13:22:46,3.9166666666666665,C:\Users\syaki\OneDrive\Desktop\Astra_Otoparts_Predictive_Maintenance_Induction_Motor\data\3rd_test\2004.03.04.13.22.46,0.072671847038324,4.41087532043457,10.609335789277,472.3848780229608,715.2036122454633,1189.308027508328,False,0.7277044009357342,0.6468319719494433,True,4.153878886334104,3.5911405887751298,3.5911405887751306,97.83622437116382,41.774286260856734,5.272759153346237,3,True,NORMAL,Periode kalibrasi awal (burn-in),False,False,,,,monitoring_not_stable
2004-03-04 13:32:46,4.083333333333333,C:\Users\syaki\OneDrive\Desktop\Astra_Otoparts_Predictive_Maintenance_Induction_Motor\data\3rd_test\2004.03.04.13.32.46,0.0704365734711579,3.28049111366272,4.741854621217425,588.5094581529775,541.5893996278712,1426.145623940594,False,0.5762015818260873,0.6327058939247722,True,2.708772789174658,3.414667028855036,3.4146670288550367,97.94255526483104,41.24508107919868,5.6718037121617755,2,True,NORMAL,Periode kalibrasi awal (burn-in),False,False,,,,monitoring_not_stable
2004-03-04 13:42:46,4.25,C:\Users\syaki\OneDrive\Desktop\Astra_Otoparts_Predictive_Maintenance_Induction_Motor\data\3rd_test\2004.03.04.13.42.46,0.0716869993745663,3.3514726161956787,5.077629078978672,426.3284086779433,615.4115704399671,893.6535536090659,False,0.5565071049420098,0.6174661361282198,True,3.5171741068498408,3.435168444453997,3.435168444453998,97.9302025144073,41.526773960518035,5.785243420484274,2,True,NORMAL,Periode kalibrasi awal (burn-in),False,False,,,,monitoring_not_stable
2004-03-04 13:52:46,4.416666666666667,C:\Users\syaki\OneDrive\Desktop\Astra_Otoparts_Predictive_Maintenance_Induction_Motor\data\3rd_test\2004.03.04.13.52.46,0.0696531907905163,3.482208251953125,5.857592275961557,628.3122176768572,656.9430829767521,962.297023657434,False,0.5573673257282454,0.605446374048225,True,2.2023152777392405,3.1885978111110465,3.1885978111110473,98.07876910878733,40.925763993774844,5.80925877574956,2,True,NORMAL,Periode kalibrasi awal (burn-in),False,False,,,,monitoring_not_stable
2004-03-04 14:02:46,4.583333333333333,C:\Users\syaki\OneDrive\Desktop\Astra_Otoparts_Predictive_Maintenance_Induction_Motor\data\3rd_test\2004.03.04.14.02.46,0.0689611055959828,3.4739577770233154,5.3073394560463685,665.1214075782285,588.056051314918,1476.719644161108,False,0.5921786490774357,0.6027928290540672,False,1.7548816619773346,2.9018545812843044,2.901854581284305,98.25154096137706,42.09140039813456,5.732422651720277,3,True,NORMAL,Periode kalibrasi awal (burn-in),False,False,,,,monitoring_not_stable
2004-03-04 14:12:46,4.75,C:\Users\syaki\OneDrive\Desktop\Astra_Otoparts_Predictive_Maintenance_Induction_Motor\data\3rd_test\2004.03.04.14.12.46,0.0717551626205927,3.270545959472656,4.626844609345726,612.5815573947996,245.04324160515435,1415.2078166444817,False,0.6107722370203092,0.6043887106473156,True,3.5612416983437174,3.033732004696187,3.033732004696188,98.17208064849923,42.03837585456978,5.7149396913223,3,True,NORMAL,Periode kalibrasi awal (burn-in),False,False,,,,monitoring_not_stable
2004-03-04 14:22:46,4.916666666666667,C:\Users\syaki\OneDrive\Desktop\Astra_Otoparts_Predictive_Maintenance_Induction_Motor\data\3rd_test\2004.03.04.14.22.46,0.0694099123737736,3.666401624679565,7.2756178182763644,486.476377672528,796.4274720118165,487.3774567765209,False,0.6411168452459971,0.6117343375670519,True,2.0450355923771117,2.835992722232372,2.8359927222323726,98.29122481166459,41.497569807224046,5.716882600023563,3,True,NORMAL,Periode kalibrasi awal (burn-in),False,False,,,,monitoring_not_stable
2004-03-04 14:32:46,5.083333333333333,C:\Users\syaki\OneDrive\Desktop\Astra_Otoparts_Predictive_Maintenance_Induction_Motor\data\3rd_test\2004.03.04.14.32.46,0.0701549463773583,3.46785306930542,5.986748028112354,785.2281025308946,456.1565670814721,988.2799724663043,False,0.6029434530776234,0.6099761606691663,True,2.526700654312394,2.7741343086483767,2.774134308648377,98.32849645961117,42.82671786162732,5.840542596748596,3,True,NORMAL,Periode kalibrasi awal (burn-in),False,False,,,,monitoring_not_stable
2004-03-04 14:42:46,5.25,C:\Users\syaki\OneDrive\Desktop\Astra_Otoparts_Predictive_Maintenance_Induction_Motor\data\3rd_test\2004.03.04.14.42.46,0.0697704393538083,3.314065933227539,5.417767104226783,903.1671864248228,619.2584579813038,264.68014730070746,False,0.5681867864874739,0.6016182858328278,False,2.278116564966595,2.6749307599120202,2.6749307599120207,98.38826973101156,42.05946832613407,5.931667912770829,1,True,NORMAL,Periode kalibrasi awal (burn-in),False,False,,,,monitoring_not_stable
2004-03-04 14:52:46,5.416666666666667,C:\Users\syaki\OneDrive\Desktop\Astra_Otoparts_Predictive_Maintenance_Induction_Motor\data\3rd_test\2004.03.04.14.52.46,0.0714011516272497,3.576627254486084,5.840241875725156,854.7073743704399,600.4077078290563,1748.016941464543,False,0.6957712491244731,0.6204488784911569,True,3.332373316210955,2.8064192711718072,2.8064192711718077,98.30904374998893,42.30759805160737,6.086611762935536,5,True,NORMAL,Periode kalibrasi awal (burn-in),False,False,,,,monitoring_not_stable
2004-03-04 15:02:46,5.583333333333333,C:\Users\syaki\OneDrive\Desktop\Astra_Otoparts_Predictive_Maintenance_Induction_Motor\data\3rd_test\2004.03.04.15.02.46,0.0718985871049853,3.428502559661865,5.06268630950308,718.5551847931877,1023.730238515969,880.6887746536245,False,0.6346753394403873,0.623294170681003,True,3.6539657388916784,2.9759285647157814,2.975928564715782,98.20690904677566,42.67312431834414,5.999308950643898,3,True,NORMAL,Periode kalibrasi awal (burn-in),False,False,,,,monitoring_not_stable
2004-03-04 15:12:46,5.75,C:\Users\syaki\OneDrive\Desktop\Astra_Otoparts_Predictive_Maintenance_Induction_Motor\data\3rd_test\2004.03.04.15.12.46,0.0711750328370521,3.840080738067627,7.334032651267153,1050.615883594017,519.9195585837067,1652.0657602590495,False,0.7395719849125877,0.6465497335273199,True,3.186187342736949,3.0179803203200146,3.0179803203200155,98.18157153584373,42.71192589359791,5.943339429830296,7,True,NORMAL,Periode kalibrasi awal (burn-in),False,False,,,,monitoring_not_stable
2004-03-04 15:22:46,5.916666666666667,C:\Users\syaki\OneDrive\Desktop\Astra_Otoparts_Predictive_Maintenance_Induction_Motor\data\3rd_test\2004.03.04.15.22.46,0.0687618853290318,3.367485523223877,5.6426610408873525,356.948969265823,562.1242943912916,771.5533158276194,False,0.494453671252012,0.6161305210722584,True,1.6260856046725352,2.739601377190519,2.7396013771905197,98.34930364151721,42.53055720462465,6.3372806232064685,2,True,NORMAL,Periode kalibrasi awal (burn-in),False,False,,,,monitoring_not_stable
2004-03-04 15:32:46,6.083333333333333,C:\Users\syaki\OneDrive\Desktop\Astra_Otoparts_Predictive_Maintenance_Induction_Motor\data\3rd_test\2004.03.04.15.32.46,0.0693353124256328,3.803668737411499,8.062270085800181,593.6560356178327,861.3474074001261,636.276688125454,False,0.6694818992402647,0.6268007967058596,True,1.9968066679673264,2.5910424353458805,2.591042435345881,98.43881509612689,42.24532481841101,6.008819923540137,4,True,NORMAL,Periode kalibrasi awal (burn-in),False,False,,,,monitoring_not_stable
2004-03-04 15:42:46,6.25,C:\Users\syaki\OneDrive\Desktop\Astra_Otoparts_Predictive_Maintenance_Induction_Motor\data\3rd_test\2004.03.04.15.42.46,0.0709596148363538,3.309990167617798,5.0874008020342965,554.3351023839544,1080.137315853757,1793.0270805043476,False,0.6741648072513398,0.6362735988149557,True,3.0469194379848337,2.6822178358736712,2.6822178358736717,98.38387903758658,43.29382326200574,5.941419196181614,5,True,NORMAL,Periode kalibrasi awal (burn-in),False,False,,,,monitoring_not_stable
2004-03-04 15:52:46,6.416666666666667,C:\Users\syaki\OneDrive\Desktop\Astra_Otoparts_Predictive_Maintenance_Induction_Motor\data\3rd_test\2004.03.04.15.52.46,0.0709790200324225,3.6696934700012207,5.917241273479486,449.1344972892858,983.4312757301324,3140.8877472934446,False,0.7156343518335956,0.6521457494186838,True,3.05946491231396,2.7576672511617293,2.7576672511617297,98.33841838184937,42.670366546466106,6.0996362760053175,5,True,NORMAL,Periode kalibrasi awal (burn-in),False,False,,,,monitoring_not_stable
2004-03-04 16:02:46,6.583333333333333,C:\Users\syaki\OneDrive\Desktop\Astra_Otoparts_Predictive_Maintenance_Induction_Motor\data\3rd_test\2004.03.04.16.02.46,0.0696571952532569,3.6280229091644287,6.517632450383156,680.5246305351252,609.5781930331593,2691.79545591673,False,0.6851594104514339,0.6587484816252338,True,2.2049041660110427,2.6471146341315923,2.6471146341315928,98.40502982535052,43.576652398811255,6.223249694102587,4,True,NORMAL,Periode kalibrasi awal (burn-in),False,False,,,,monitoring_not_stable
2004-03-04 16:12:46,6.75,C:\Users\syaki\OneDrive\Desktop\Astra_Otoparts_Predictive_Maintenance_Induction_Motor\data\3rd_test\2004.03.04.16.12.46,0.0703247908889523,3.720073938369751,7.707097153894426,293.5344765070388,451.650571844561,1047.2116183294654,False,0.6752693322393548,0.662052651748058,True,2.636505262964722,2.6449927598982184,2.644992759898219,98.4063083215943,43.201094246494755,6.030923559745422,4,True,NORMAL,Periode kalibrasi awal (burn-in),False,False,,,,monitoring_not_stable
2004-03-04 16:22:46,6.916666666666667,C:\Users\syaki\OneDrive\Desktop\Astra_Otoparts_Predictive_Maintenance_Induction_Motor\data\3rd_test\2004.03.04.16.22.46,0.0692697153047555,3.57718563079834,6.871690014504445,664.9685801551884,703.1675869601726,766.5670886996709,False,0.6125637006462412,0.6521548615276948,True,1.9543980783752763,2.5068738235936303,2.5068738235936308,98.48952934312456,43.81058655263781,6.370182017115577,4,True,NORMAL,Periode kalibrasi awal (burn-in),False,False,,,,monitoring_not_stable
2004-03-04 16:32:46,7.083333333333333,C:\Users\syaki\OneDrive\Desktop\Astra_Otoparts_Predictive_Maintenance_Induction_Motor\data\3rd_test\2004.03.04.16.32.46,0.0689076197273051,3.349239587783813,5.485605114128287,520.2647943173471,524.8759415186576,1024.4753718254387,False,0.506389150937679,0.6230017194096916,True,1.720303006338323,2.3495596601425692,2.3495596601425697,98.58431609528071,43.452743077946096,6.246481245076639,2,True,NORMAL,Periode kalibrasi awal (burn-in),False,False,,,,monitoring_not_stable
2004-03-04 16:42:46,7.25,C:\Users\syaki\OneDrive\Desktop\Astra_Otoparts_Predictive_Maintenance_Induction_Motor\data\3rd_test\2004.03.04.16.42.46,0.0674512048793362,3.693295478820801,7.279336188886349,784.1918502410101,766.1422856480402,793.74482365143,False,0.6543665077133561,0.6292746770704245,True,0.7787296760270221,2.03539366331946,2.0353936633194603,98.77361103111801,42.60601944752703,5.990036402895421,4,True,NORMAL,Periode kalibrasi awal (burn-in),False,False,,,,monitoring_not_stable
2004-03-04 16:52:46,7.416666666666667,C:\Users\syaki\OneDrive\Desktop\Astra_Otoparts_Predictive_Maintenance_Induction_Motor\data\3rd_test\2004.03.04.16.52.46,0.0691154184363539,3.234195709228516,4.803558957970327,804.741951816392,598.3292620836204,436.4405391878641,False,0.4926672224535922,0.6019531861470581,False,1.8546450331216475,1.9992439372798976,1.999243937279898,98.79539238282503,43.58433710680825,6.018828680333541,2,True,NORMAL,Periode kalibrasi awal (burn-in),False,False,,,,monitoring_not_stable
2004-03-04 17:02:46,7.583333333333333,C:\Users\syaki\OneDrive\Desktop\Astra_Otoparts_Predictive_Maintenance_Induction_Motor\data\3rd_test\2004.03.04.17.02.46,0.0682808384231491,3.2308766841888428,4.759753916098468,1109.9285628738123,602.1262628451695,422.0923182025044,False,0.5369774900095213,0.5889580469195508,False,1.3150884064226063,1.8624128311084394,1.8624128311084398,98.87783744602471,42.88143937420523,5.8441779678333265,3,True,NORMAL,Periode kalibrasi awal (burn-in),False,False,,,,monitoring_not_stable
2004-03-04 17:12:46,7.75,C:\Users\syaki\OneDrive\Desktop\Astra_Otoparts_Predictive_Maintenance_Induction_Motor\data\3rd_test\2004.03.04.17.12.46,0.0687570471989125,3.500864028930664,7.213805887545637,261.26614399192505,655.9108849038854,1067.838212055582,False,0.6217664818413061,0.5955197339039019,False,1.6229577497929593,1.8145218148453435,1.814521814845344,98.9066932959333,42.35777321238283,6.104173212228421,4,True,NORMAL,Periode kalibrasi awal (burn-in),False,False,,,,monitoring_not_stable
2004-03-04 17:22:46,7.916666666666667,C:\Users\syaki\OneDrive\Desktop\Astra_Otoparts_Predictive_Maintenance_Induction_Motor\data\3rd_test\2004.03.04.17.22.46,0.0702331871838575,3.3429489135742188,4.755586423019376,555.9341520854997,365.5469825856466,903.406475509298,False,0.5222398421168493,0.5808637555464914,False,2.5772833964785016,1.9670741311719753,1.9670741311719757,98.81477570706978,43.276037523941014,6.224584752678915,2,True,NORMAL,Periode kalibrasi awal (burn-in),False,False,,,,monitoring_not_stable
2004-03-04 17:32:46,8.083333333333334,C:\Users\syaki\OneDrive\Desktop\Astra_Otoparts_Predictive_Maintenance_Induction_Motor\data\3rd_test\2004.03.04.17.32.46,0.0678827023367778,3.4821419715881348,6.864782553731711,492.2837723427004,819.6856455355702,685.3048903559591,False,0.5828892159420692,0.5812688476256069,False,1.0576931173780575,1.7851979284131918,1.7851979284131922,98.92436186368666,42.650532850895594,5.987669097495405,4,True,NORMAL,Periode kalibrasi awal (burn-in),False,False,,,,monitoring_not_stable
2004-03-04 17:42:46,8.25,C:\Users\syaki\OneDrive\Desktop\Astra_Otoparts_Predictive_Maintenance_Induction_Motor\data\3rd_test\2004.03.04.17.42.46,0.0680934484678282,3.438395977020264,6.0211372114225,752.3109042321905,563.6327826409336,572.1503226749517,False,0.5448240468209801,0.5739798874646816,False,1.1939406547744742,1.6669464736854485,1.666946473685449,98.99561210006395,43.006060116453575,6.174752134064009,2,True,NORMAL,Periode kalibrasi awal (burn-in),False,False,,,,monitoring_not_stable
2004-03-04 17:52:46,8.416666666666666,C:\Users\syaki\OneDrive\Desktop\Astra_Otoparts_Predictive_Maintenance_Induction_Motor\data\3rd_test\2004.03.04.17.52.46,0.0704650532122427,3.5446691513061523,5.9178270177764505,612.9104323734896,592.7345439862119,687.545677467848,False,0.5904904957260405,0.5772820091169535,False,2.7271849639042722,1.8789941717292133,1.8789941717292138,98.86784666458864,43.642679088155376,5.8927383381835226,3,True,NORMAL,Periode kalibrasi awal (burn-in),False,False,,,,monitoring_not_stable
2004-03-04 18:02:46,8.583333333333334,C:\Users\syaki\OneDrive\Desktop\Astra_Otoparts_Predictive_Maintenance_Induction_Motor\data\3rd_test\2004.03.04.18.02.46,0.0672278854070856,3.2797529697418213,5.087174846545875,474.2653870021082,904.2883581028508,909.4522935189638,False,0.5025230676016947,0.5623302208139018,False,0.6343534637798025,1.6300660301393313,1.6300660301393317,99.01783373214796,42.75662918306621,5.909483284983656,2,True,NORMAL,Periode kalibrasi awal (burn-in),False,False,,,,monitoring_not_stable
